,Job_Role,Company,Location,Job Experience,Skills,Job_Description
424,Data Scientist Ii,Glance,Bangalore/Bengaluru,3-6,"Data analysis, metadata, data science, Linux, Analytical, Machine learning, Data structures, Open source",Experience developing and deploying ML models in real world environments . Bachelors de...
426,Senior Data Scientist - Oil & Gas / Manufacturing Industries,Wellspring Consultancy,Bangalore/Bengaluru,10-15,"Data science, Root Cause Analysis, deep learning, data architecture, machine learning, artificial intelligence, Gas, Intelligence",- Good understanding of AI ecosystem and capabilities . - Hands on experience in develo...
427,Senior Data Scientist,Mojro Technologies,Bangalore/Bengaluru,1-2,"Mining, deep learning, Operations research, Analytical, Machine learning, Natural language processing, data visualization, big data",Experience in building complex data pipelines and ML workflows on cloud infrastructure ...
428,Principal Data Scientist - Immediate Joiner ( Premium Institute Only),Hilabs,Bangalore/Bengaluru,7-10,"data science, nlp, machine learning, artificial intelligence, Data, Machine, Natural language processing, Science","Bachelors Degree / Masters Degree in Computer Science, Mathematics, Statistics, Physics..."
429,Tech Lead - Data Scientist,Aris Global Software,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",8-9,"Computer science, data science, GCP, Pharma, Machine learning, Clinical trials, Life sciences, Drug safety",Qualifications: . Masters degree or higher in a quantitative field such as Computer Sci...
430,Data Scientist,Customerxps Software,Bangalore/Bengaluru,12-22,"Product management, Change management, Team management, Business analysis, MIS, Project management, Consulting, Risk management","Undertaking data collection, preprocessing and analysis Building models to address busi..."
431,Senior Data Scientist (DL-NLP)- Chubb - Bangalore,Chubb,Bangalore/Bengaluru,6-11,"NLP, Transformers, BERT, Deep Learning, ANN, CNN, Natural language processing, Data","Bachelors degree in Computer Science, Statistics, Math, Actuarial, or related quantitat..."
432,Data Scientist,GTS Telecom Services,"Bangalore/ Bengaluru, Karnataka",5-8,"Analytics Tensorflow NLP, R, Python, KNN, NER, SVM, logistic regression, Deep Learning",Contribute to prepare design documents and effort estimations. Develop AI/ML Models usi...
433,Data Scientist,Viable Search Consultants,"Hybrid - Chennai, Tamil Nadu, Bangalore/Bengaluru",3-5,"Logistic Regression, Machine Learning, Fraud Analytics, Financial Analytics, Python, Bfsi, SQL, Banking Analytics","Exp. in analytical domain Excellent analytics, logical, problem solving and numerical s..."
434,Data Scientist,NOVAC,"Chennai, Bangalore/Bengaluru",3-8,"Python, GCP, Artificial Intelligence, Bigquery, Cloud, Aiml, Azure Machine Learning, Machine Learning","Experience using any one cloud platform: Redshift, S3, Spark, Azure, etcExperience crea..."
435,"Senior Data Scientist, Payments",Booking Holdings,Bangalore/Bengaluru,4-6,"Computer science, Data analysis, data science, Business analysis, Genetics, Bioinformatics, Testing, SQL",". Masters or PhD in a quantitative field (economics, computer science, physics, mathema..."
436,NLP Data Scientist,Finite HR Consulting Private Limited,Bangalore/Bengaluru,3-5,"Technical product configuration, c++, C, design, MySQL, JavaScript, integration PHP, HTML",Minimum of 3 years of experience will be considered Skills & Attitude: Excellent analyt...
437,Data Scientist,Arcadix,Remote,3-7,"Data Science, python, data mining, machine learning, artificial intelligence, R, Statistical Analyses, Csharp","Bachelors or Masters degree in Computer Science, Statistics, Mathematics, or a related ..."
438,Senior Data Scientist,Motive,Bangalore/Bengaluru,4-7,"Data analysis, data science, Time series analysis, Machine learning, Signal processing, Manager Technology, Telematics, Statistics",". What We re Looking For: . . . . Bachelors degree or higher in a quantitative field, e..."
439,Data Scientist - MLB,Snapminds Technologies,Bangalore/Bengaluru,2-3,"IT services, Logistic regression, Head Business Development, SAS, Machine learning, Vendor, Forecasting, CRM",BTech graduate Be building mathematical models and implementing it in Python (preferabl...
440,Lead Data Scientist,Lowes Services India Private limited,Bangalore/Bengaluru,6-8,"Supply chain, Computer science, Analytical, Machine learning, SCALA, Scheduling, Teradata, SQL","optimization and mathematical programming with applications in labor scheduling, invent..."
441,Data Scientist,Krishpar Technologies,"Chennai, Bangalore/Bengaluru",2-6,"Computer vision, Image processing, Neural networks, Machine learning, Signal processing, Programming, Supervision, Python","Substantial programming experience, preferably in PythonExperience in building AI-relat..."
442,Data Scientist Web Analytics,Symmetrical Global Search Pvt Ltd,Bangalore/Bengaluru,10-12,"Web analytics, Coding, Data modeling, E-commerce, HTML, HR, Modeling, Analytics",Needs to have hands on coding and data modelling skills and have demonstrated experienc...
443,Data Scientist Predictive Modelling,Symmetrical Global Search Pvt Ltd,Bangalore/Bengaluru,10-12,"Data modeling, Coding, E-commerce, Predictive modeling, HTML, HR, data, predictive","BE / BTech from IIT, NIT and other premier institutes. Ph.d. would be considered advant..."
444,Data Scientist Machine Learning,Symmetrical Global Search Pvt Ltd,Bangalore/Bengaluru,10-12,"deep learning, Data modeling, Coding, Machine learning, E-commerce, HTML, HR, Machine","BE / BTech from IIT, NIT and other premier institutes. Ph.d. would be considered advant..."
445,Data Scientist - AI ML Team,Customerxps Software,Bangalore/Bengaluru,8-13,"Computer science, Automation, Artificial Intelligence, Machine learning, Data collection, Risk management, Monitoring, SQL","Experience working as part of a product team, along with engineers and product managers..."
446,Senior Manager - Quantum Computing,Value Vision Management Consultants,Bangalore/Bengaluru,9-12,"Cloud computing, Automation, Process improvement, Analytical, Machine learning, Data processing, Data mining, Project delivery",Minimum Year(s) of Experience : 9-12 years of overall experience (at least 4+ years in ...
447,Senior Geo-Spatial Data Scientist,Xcel Hires Managment Solutions Pvt Ltd,Bangalore/Bengaluru,3-8,"GIS, Image processing, Analytical, Industrial products, Machine learning, Debugging, Open source, Remote sensing","Educational Qualifications: . Masters / PhD in either Mathematics, Computer Science, Da..."
448,Image Processing Engineer,Ageye Technologies,Bangalore/Bengaluru,2-4,"Computer vision, C++, Image processing, data science, Agile, Data structures, Application development, Scrum","Bachelor s degree in Computer Science, Information Science or any relevant fields Must ..."
449,Data Scientist,Ageye Technologies,Bangalore/Bengaluru,2-7,"Cloud computing, C++, Data analysis, Data modeling, Agile, Data structures, Application development, Scrum","Required Characteristics: . . MSc or PhD in Computer Science, Data Science, Machine Lea..."
450,Computer Vision Engineer,Ageye Technologies,Bangalore/Bengaluru,2-7,"Computer vision, Cloud computing, C++, Image processing, Machine learning, Agile, Data structures, Application development","Required Characteristics: . . MSc or PhD in Computer Science, Data Science, Machine Lea..."
451,Data Science,Mensa Brand Technologies,Bangalore/Bengaluru,1-4,"Computer science, Usage, data science, Data management, Compliance, Machine learning, Agile, Manager Technology","Proficiency in R or Python, where the former is preferred Extensive experience as a dat..."
452,Data Scientist,Heal Software,Bangalore/Bengaluru,5-10,"NoSQL, PDF, Machine learning, IT operations, Continuous improvement, big data, Distribution system, Analytics","Solid understanding of probability, statistics, and ML (supervised and unsupervised cla..."
453,Data Scientist,Pegasus Knowledge Solutions (PKSI),Bangalore/Bengaluru,8-10,"Base SAS, Excel, data science, Data modeling, SQL, Python, data, base",". Data Modelling, Algorithms, requiredHands on role only. Job Responsibilities: . 8 - 1..."
454,Data Scientist,Hyperthink Systems,Bangalore/Bengaluru,3-6,"NoSQL, Data management, Analytical, Machine learning, Data analytics, QlikView, Forecasting, Financial services",". -Oil Gas, industrial, automation experience preferred . -Hands on experience in stati..."
455,Data Scientist,Dev Solutions,Bangalore/Bengaluru,4-6,"Economics, advanced analytics, data science, Architecture, Machine learning, Database, Predictive modeling, Customer experience","Proven Expertise building and validating personalization, recommendation, and / or news..."
456,Data Scientist / Sr. Data Scientist,Fratitude Talent Advisors,Bangalore/Bengaluru,7-9,"Graphics, Data analysis, data science, Machine learning, Data collection, PHP, Sensors, Research","Qualification: Bachelor s degree in Mathematics, Statistics, Computer Science or a rela..."
457,Data Scientist,Hakimo,Bangalore/Bengaluru,3-5,"tableau, data science, SQL database, Security systems, Physical security, Management, Data warehousing, Python",3+ years of professional experience as a data scientist or related role . Strong knowle...
458,Data Scientist,Intuitor SoftTech Services Pvt. Ltd.,Bangalore/Bengaluru,5-7,"Computer science, Telecom, IIS, Data collection, Agile, Data structures, Predictive modeling, Data mining",We are a fast growing Managed Service Provider with some of the leading Global Enterpri...
459,AI/ML engineer,Global Talent Exchange,"New Delhi, Bangalore/Bengaluru",2-6,"Version control, GIT, Machine learning, Data structures, Predictive modeling, Pattern recognition, Data mining, MATLAB",Enhance performance of current AI software; optimize existing ML libraries framework De...
460,Data Scientist,Xebia It Architects,Bangalore/Bengaluru,8-10,"Mining, Text mining, Logistic regression, Machine learning, Data mining, Continuous improvement, Open source, Forecasting",We won't track your information when you decline. But in order to comply with your pref...
461,Senior Data Scientist,MMS Holdings,Bangalore/Bengaluru,3-7,"Graphics, Computer science, PDF, Simulation, Project management, Pharma, Machine learning, Javascript","Bachelors in Engineering, Statistics or Computer Science with 5 or more years related w..."
462,Sr. Data Scientist,Skillety,Bangalore/Bengaluru,10-15,"Unix, Linux, Staffing, Time management, Project management, Analytical, data visualization, Bioinformatics",. Strong R / Python programming skills and work experience in Unix / Linux environment ...
463,Data Scientist - Healthcare Analytics,Skillety,Bangalore/Bengaluru,12-15,"Staffing, Machine learning, Programming, healthcare analytics, Troubleshooting, Analytics, Reporting tools, SQL",. . . . . Proficiency in one or more modern programming languages (Python) . . . . . . ...
464,Data Scientist / Advanced Analytics - Machine Learning,E2E Infoware,"Chennai, Bangalore/Bengaluru",1-5,"advanced analytics, deep learning, Artificial Intelligence, R Programming, Machine learning, Python, analytics, machine","Data Scientist / Advanced Analytics - Machine Learning, Python, Predictive Analysis, St..."
465,R Programmer,Global Talent Pool,"Vijayawada, Bangalore/Bengaluru",5-7,"deep learning, Data analysis, Backend, data science, R Programming, Data Analyst, Business solutions, Monitoring","Experience in Finance, R-Studio / Shiny. ."
466,NLP Data Scientist,Ringcentral,Bangalore/Bengaluru,2-7,"Training, Mediclaim, Analytical, Cloud, Video conferencing, Wellness, Transformers, Cost",Excellent communication and teamwork skills . Bachelors or Masters degree in Computer S...
467,Manager - Data Science,Digit88,Bangalore/Bengaluru,5-7,"Product engineering, Project management, Analytical, Business analytics, Consulting, Billing, Business intelligence, Forecasting",". Bachelors degree in Business, Computer Science, Computer Information Systems, Enginee..."
468,Sr . Data Scientist,ORMAE (Operations Research Machine learning & Analytics Experts LLP),Bangalore/Bengaluru,3-10,"Computer science, Operations research, data science, Analytical, Demand forecasting, Machine learning, Data structures, Forecasting",Minimum 2-year Experience with Time-Series forecasting and recommender systemExperience...
469,Data Scientist,Techneplus Software,"Noida, Bangalore/Bengaluru",3-8,"Computer science, SAS, Process improvement, Machine learning, Resource allocation, data visualization, Data mining, Analytics","Bachelor s degree in Mathematics, Computer Science, Data Science, Applied Statistics, o..."
470,Senior ML Engineer,Entropik Tech,Bangalore/Bengaluru,4-9,"Computer science, Telecom, Machine learning, Agile, HTTP, Information technology, Analytics, Financial services",Converting ML Algorithms and analytics logic to APIs and SDKs depending on the product ...
471,Data Scientist,Add On It Systems,Bangalore/Bengaluru,2-4,"PDF, Statistical analysis, Machine learning, MS Word, data visualization, Python, statistics, microsoft",Experience with python Experience with ETL Experience with Statistical Analysis
472,Lead - Data Scientist,Eicher Ve Commercial,Chennai,3-9,"C++, Data analysis, SAS, Simulation, Machine learning, SPSS, MATLAB, SQL",Partner with internal audit members on ad-hoc analysis in support of audit and investig...
473,Data Scientist-Health Care Analytics,Skillety,Bangalore/Bengaluru,5-12,"Staffing, Machine learning, Programming, Troubleshooting, big data, Reporting tools, SQL, Python","Master s or Bachelor s degree in Computer Science or STEM (Science, Technology, Enginee..."
474,Data Scientist,Unusual Hire,Bangalore/Bengaluru,2-4,"advanced analytics, RDBMS, Analytical, Machine learning, power bi, QlikView, data visualization, Business intelligence","In this role, you should be highly analytical with a knack for analysis, math and stati..."
475,Data Scientist,Sony,Bangalore/Bengaluru,4-9,"Backend, Data analysis, C++, Data management, Business analytics, Data processing, Data mining, Business intelligence","Should be able to monitor data quality, devise processes and mechanisms to cleanse the ..."
476,Senior Data Scientist,Locus It Services,Bangalore/Bengaluru,6-11,"Data analysis, SAS, Coding, Machine learning, Perl, Ruby, Analytics, SQL",6+ years as data scientist and technical hands-on coding experience . Have experience i...
477,Data Scientist,Gforce Consulting Solutions,Bangalore/Bengaluru,3-8,"tableau, data science, spark, Demand forecasting, Machine learning, Data structures, Object oriented programming, Statistics","Experience in Python, R, Spark, SQL, Mongo DB and D3.js / Tableau Strong in Applied Sta..."
478,Senior Data Scientist,KAS Services India,Bangalore/Bengaluru,4-6,"Supply chain, advanced analytics, Operations research, data science, Analytical, Machine learning, Agile, Analytics",". MS or PH.D. in Computer Science, applied mathematics, statistics, physics, operations..."
479,ML Lead,Kpisoft Technologies,Bangalore/Bengaluru,2-7,"Training, OOAD, Social media, Machine learning, Linguistics, Natural language processing, Analytics, Python",2 years experience as a Sr ML / NLP Engineer or similar role . . . . Hands-on in machin...
480,Data Scientist,Aeries Technology,Bangalore/Bengaluru,5-7,"Computer science, Simulation, Coding, Consulting, Javascript, HTTP, Data mining, Information technology","Experience using web services: Redshift, S3, Spark, etc A drive to learn and master new..."
481,DATA SCIENTIST,String Bio,Bangalore/Bengaluru,2-7,"Computer science, C++, Operations research, Analytical, Machine learning, Data collection, Data mining, Business intelligence",We are looking for a Data Scientist to analyse large amounts of raw information and aut...
482,Data Scientist,kk Consulting Services,Bangalore/Bengaluru,2-5,"Computer vision, data science, Analytical, Machine learning, Data mining, Software services, SQL, Python","Experience in Data Modelling, R, Python, SQL, Data Science, Machine Learning, Deep Lear..."
483,R&D Data Scientist,Corner Tree Consulting,Bangalore/Bengaluru,2-10,"Process automation, Statistical analysis, Time series analysis, Machine learning, Workflow, Open source, Monitoring, Python",Your background . Bachelors or master s degree from a reputed University in Computer Sc...
484,Data Scientist - Lucknow,Era University,"Lucknow, Uttar Pradesh",1-4,"mathematics, statistics, communication skills, Data","Skills Required:- Statistics Good applied statistical skills, including knowledge of st..."
485,Lead / Staff ML Scientist - NLP,Agara Labs,Bangalore/Bengaluru,6-11,"POP, deep learning, Publishing, Networking, data science, Machine learning, Programming, Natural language processing","Research and experimentation will be an integral part of your role, along with a focus ..."
486,Lead / Staff ML Scientist,Agara Labs,Bangalore/Bengaluru,6-11,"POP, deep learning, Networking, data science, Machine learning, Programming, Natural language processing, Research",Applied research and experimentation will be an integral part of your role. . . . We re...
487,Data scientist,Ihcc,Bangalore/Bengaluru,9-10,"Business objects, MS SQL, MySQL, Javascript, Business intelligence, microsoft, Open source, Information technology",Objective: We are looking for a Data Scientist who will have zeal to make value out of ...
488,Data Scientist,Talentfil,"Chennai, Bangalore/Bengaluru",2-7,"Telecom, data science, spark, Analytical, Intellectual property, Programming, Data quality, Research",An ideal candidate must have academic experience and must have published a few research...
489,Principal Data Scientist,Benovymed Healthcare,New Delhi,2-7,"Product management, Surgical, Coding, Pharma, Clinical trials, Healthcare, Market research, CME",. Having a good understanding of design & architecture principles. Qualification: . BTe...
490,Sr / Lead Data Scientist,Startupxy Llp,Remote,4-9,"Natural Language Processing, Computer Vision, Machine Learning, Deep Learning, Tensorflow, Pytorch, Cnn, Lstm","Must Have Bachelors/Master's/PhD in Computer Science, Mathematics, Statistics or equiva..."
491,data engineer,Diverse Lynx,Bangalore/Bengaluru,6-8,"deep learning, Usage, data science, devops, Machine learning, Cloud, Data collection, Infrastructure",Good knowledge in Deep learning and NLP on Client algorithms and their usageWorking exp...
492,Sr Data Scientist,Krtrimaiq Ai Solutions,Bangalore/Bengaluru,5-8,"Computer science, Data analysis, Machine learning, linear regression, Presales, Healthcare, Anova, Business intelligence","Develop Statistical and Machine Learning models for various predictive, prescriptive an..."
493,Sr Dot Data Scientist,Skillety,Bangalore/Bengaluru,8-11,"RCA, customer analytics, Staffing, Social media, Healthcare, Troubleshooting, Open source, CRM","Proven work experience in customer analytics, CRM analytics, lifetime value, attributio..."
494,Sr. Data Scientist (Medical/Marketing Analytics),Skillety,Bangalore/Bengaluru,8-11,"RCA, customer analytics, Staffing, Social media, Healthcare, Troubleshooting, Open source, CRM","Proven work experience in customer analytics, CRM analytics, lifetime value, attributio..."
495,Sr. Data Scientist - Marketing and Customer analytics,Skillety,Bangalore/Bengaluru,7-15,"customer analytics, Staffing, Machine learning, Troubleshooting, Open source, Analytics, Reporting tools, CRM","Proven work experience in customer analytics, CRM analytics, lifetime value, attributio..."
496,Senior Software Engineer - Data Science,Skillety,Bangalore/Bengaluru,5-7,"data science, Coding, Staffing, Machine learning, Technical leadership, model development, Resident Expert, Statistics",5 years of professional experience in experiment design and applied machine learning pr...
497,Data scientist-Healthcare Analytics Associate,Skillety,Bangalore/Bengaluru,12-15,"RCA, Staffing, Social media, Machine learning, Healthcare, healthcare analytics, Troubleshooting, Reporting tools",. . . . . . . Proficiency in one or more modern programming languages (Python) . . . . ...
498,Data Scientist/Engineer NLP,Skillety,Bangalore/Bengaluru,4-6,"Text mining, Data analysis, Linux, Staffing, Analytical, Machine learning, Natural language processing, Forecasting",. . . . . . . . . B Tech / BE or Graduate in Mathematics / Statistics / Economics Non-T...
499,Data Scientist Knowledge Graph Expert,Skillety,Bangalore/Bengaluru,8-15,"deep learning, Usage, Linux, Staffing, spark, Machine learning, Hadoop, Programming",High-quality papers are preferredFamiliar with the Linux programming environment and ha...
500,Data Scientist,Skillety,Bangalore/Bengaluru,3-7,"deep learning, data science, Staffing, Analytical, Machine learning, Programming, Data mining, big data","Required Skills: Data Science, Machine Learning, Deep Learning, Python, NLP Desired Ski..."
501,Data science with Statistics Professional,Skillety,Bangalore/Bengaluru,1-3,"deep learning, data science, Staffing, Analytical, Machine learning, Programming, Data mining, big data",. . . . . Should possess extensive knowledge of and experience in applying data mining ...
502,Data Scientist Lead - AI/ML,Talent Socio,Bangalore/Bengaluru,7-12,"tableau, Excel, data science, Machine learning, Mathematics, Econometrics, Statistics, Machine","Familiarity with state-of-the-art statistical and machine learning methods, understandi..."
503,Optimization Developer/Data Scientist,Talent Socio,Bangalore/Bengaluru,2-6,"advanced analytics, Simulation, Aviation, data science, Formulation, Agile development, Machine learning, Predictive analytics","Experience in Manufacturing, Aviation and Logistics 3+ year of work experience in optim..."
504,Senior Data Scientist,Onetrust,Bangalore/Bengaluru,5-9,"Career development, Data analysis, Automation, Data modeling, Javascript, Healthcare, Predictive modeling, Data mining","Driven to learn and master new technologies and techniques . statistics, mathematics, f..."
505,Data Scientist,Catenon,Bangalore/Bengaluru,3-7,"Chemical, Talent acquisition, thermal, Electronics, Executive search, Management, big data, Machinery","Electrochemistry/ Electronics/ Chemical . Work Experience - 15 years, Handle big data f..."
506,Data Scientist,Fanplay Iot,Bangalore/Bengaluru,3-8,"Statistical modeling, PDF, Technology Architect, Machine learning, Manager Technology, Information retrieval, Natural language processing, Data mining","Your Responsibilities: Technical Guidance : As a data scientist, you will have the oppo..."
507,Data Scientist-Machine Learning,SRS Infoway,Bangalore/Bengaluru,5-9,"Machine learning, Data, Machine",Develop and implement machine learning models and algorithms for data analysis and pred...
508,Data Scientist I,STATS PERFORM,Bangalore/Bengaluru,1-3,"Computer science, Computer vision, deep learning, Neural networks, Data collection, model development, Statistics, Supervision",". Understanding of deep learning fundamentals including network architectures, training..."
509,Data Scientist,Grenosearch,Bangalore/Bengaluru,5-9,"Retail, data science, Performance management, Demand forecasting, Programming, Data structures, Revenue generation, SQL","As part of the core data science team, you will be responsible for developing models, a..."
510,"Manager Data Science, Fintech",Booking Holdings,Bangalore/Bengaluru,2-6,"Career development, Data analysis, data science, Machine learning, Data quality, Forecasting, Analytics, Recruitment",Experience in a payments related industry or role a big plus . 6+ years of relevant wor...
511,Data Scientist,Ramsoft Systems,Bangalore/Bengaluru,2-4,"Product management, Computer science, Machine learning, Radiology, Programming, Healthcare, Natural language processing, Recruitment",". ME, B Tech, BE in Computer Science or related disciplineExperience with Natural Langu..."
512,Data Scientist,Talent Corner Hr Services,"Hybrid - Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",6-8,"Hadoop, Big Data, Spark, Statistical Modeling, Machine Learning Algorithms, Statistics, Machine learning, Modeling","Experience with Spark, Hadoop"
513,Data Scientist,Draup,Bangalore/Bengaluru,6-11,"deep learning, PDF, data science, spark, Deployment, Pattern recognition, AWS, Analytics",At least 3 years industry experience in one or more full-time Data Science / ML role . ...
514,Data Scientist,Novotree Minds Consulting,Bangalore/Bengaluru,3-6,"R, Sas, Project Management, Data Scientist, Big Data, Individual Contributor, Analytics, Python","Organized, structured and reliable while being an effective problem solver . 3-6 years ..."
515,Data Scientist,Talchemist,Bangalore/Bengaluru,5-10,"data cleansing, Project development, data science, Machine learning, Hadoop, Agile, data visualization, Predictive analytics",They will work with technical team in development and deployment and application of pre...
516,Senior Data Scientist,Ingersoll Rand,Bangalore/Bengaluru,3-5,"Computer science, Product management, Talent acquisition, Analytical, Data collection, Forecasting, SQL, Data extraction",Ideal candidate should take full ownership for end-to-end deliverables starting from da...
517,Model Operations Engineering II,Utopus Insights,Bangalore/Bengaluru,4-6,"Engineer II, Computer science, Maven, GIT, Powershell, Machine learning, Virtualization, Forecasting",Bachelor s in computer science or Masters in any relevant engineering field . . . Exper...
518,Data Scientist,Draup,Bangalore/Bengaluru,2-3,"deep learning, PDF, data science, Data modeling, Machine learning, Transformers, Pattern recognition, Analytics",At least 2-3 years industry experience in one or more full-time Data Science / ML role ...
519,Data Scientist,Itorizon,Bangalore/Bengaluru,2-4,"IT services, C++, ERP, Coding, MySQL, Consulting, Javascript, SCM",Role Work with stakeholders throughout the organization to identify opportunities for l...
520,Data Scientist,Diverse Lynx,Bangalore/Bengaluru,2-7,"Computer languages, Neural networks, Machine learning, Predictive modeling, Business solutions, Revenue generation, Monitoring, Python",. A drive to learn and master new technologies and techniquesExperience using statistic...
521,"NLP , Data Scientist",Mango Sciences,Bangalore/Bengaluru,4-6,"Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Analytics","Bachelors or Master s degree in Computer Science, Statistics, Information Technology, o..."
522,"Knowledge Graph , Data Scientist",Mango Sciences,Bangalore/Bengaluru,3-5,"Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations","Experience with KG platform and graph database management tools, e.g., Neo4jExperience ..."
523,"Deep Learning , Data Scientist",Mango Sciences,Bangalore/Bengaluru,3-5,"Computer science, Pharma, Analytical, Machine learning, Agile, Healthcare, Life sciences, Operations",Experience in building models from scratch and working with structured and unstructured...
524,Data Scientist,Werecruit Talent,Bangalore/Bengaluru,2-5,"Computer science, Machine learning, Hadoop, Packaging, Programming, Mathematics, Research, Data mining","Experience with analysis on large scale datasets . Strong problem solving, programming ..."
525,Data Scientist 1,Kinara Capital,Bangalore/Bengaluru,1-6,"Data analysis, data science, Analytical, Machine learning, Scientist 1, Financial services, SQL, Python",Qualifications: . Education: MS / MTech/Btech graduates or equivalent with a focus on d...
526,Data Scientist,Travel Centric Technology,Bangalore/Bengaluru,5-10,"Simulation, Coding, Neural networks, Analytical, Agile development, Machine learning, Predictive modeling, Data mining",Experience creating and using advanced machine learning algorithms and statistics: regr...
527,Data Scientist,Seeburger,Bangalore/Bengaluru,2-5,"Consulting, Agile, Anova, JIRA, Business solutions, Analytics, Automotive, SQL",Hands on Experience Required:- . . Tools / Languages: Python - Expert Level 5 years exp...
528,Data Scientist,Braintosoul Consulting,Bangalore/Bengaluru,5-10,"Computer science, hive, Usage, NoSQL, data science, query, MongoDB, Data mining",Any Masters degree in the field of Statistics / Mathematics / Computer Science / Engine...
529,Senior Data scientist DS Engineering,Lendingkart,Bangalore/Bengaluru,4-6,"data governance, Manager Technology, Automation systems, engineering, data, automation, technology management, system",3+ years of relevant data and ML engineering experience . Experience in developing and ...
530,Associate Data Scientist - ML & NLP,Gartner,Gurgaon/Gurugram,2-4,"Service delivery, data science, Development Manager, Machine learning, Client engagement, Medical insurance, Recruitment, Python","Bachelor s or Masters degree in Physics, Math, Technology, Computer Science or related ..."
531,AI / ML Data Scientist,Nest Digital,Kochi/Cochin,8-13,"Supply chain, Computer science, Operations research, GCP, Algorithm development, Data mining, SQL, Python","8+ years of OR, statistical or data mining algorithm development experience, including ..."
532,NLP Data Scientist,Tiger Analytics,Chennai,3-8,"deep learning, GCP, Cloud, Software development life cycle, Programming, Deployment, Research, AWS",Required Skills Experience: . . 3-8 years of experience in NLP Experience with: Deep le...
533,Data Scientist,Sourcegrids Consulting Llp,Noida,3-7,"Cloud computing, Logistic regression, Statistical modeling, GCP, Time series analysis, Machine learning, Data analytics, data visualization","Educational Qualifications: Graduate or Postgraduate in Economics, Statistics, Mathemat..."
534,Data Scientist - Digital Enterprise,Maruti Suzuki,Gurgaon/Gurugram,3-6,"Networking, Time management, Analytical, Machine learning, Technical leadership, Open source, Analytics, SQL","Education Requirement: BE / BTech (Any specialization - Preference to Computer Science,..."
535,Data Scientist,Gujarat Fluorochemicals,Noida,1-2,"C++, PMP, Coding, Project management, Social media, Predictive modeling, Business solutions, Information technology",Functional Skills Required - . Strong problem solving skills with an emphasis on produc...
536,Assistant Manager/ Deputy Manager - Data Scientist,Maruti Suzuki,Gurgaon/Gurugram,4-9,"Computer vision, Simulation, data science, Neural networks, Machine learning, Telematics, data visualization, Econometrics",Educational Requirement: . BE/ B Tech with 60% marks and certification course / diploma...
537,AM/DM - Data Scientist,Maruti Suzuki,Gurgaon/Gurugram,4-6,"Computer vision, Simulation, data science, Neural networks, Machine learning, Telematics, data visualization, Econometrics",Educational Requirement: . BE/ B Tech with 60% marks and certification course / diploma...
538,Data scientist,Positive Integers Pvt Ltd,Chennai,0-2,"Javascript, Deployment, Analytics, Python, Data",Skills Required Experience of 6 months in any statistical / ML tools - academic project...
539,Data Scientist,Peoplefy Infosolutions,"Hybrid - Pune, Maharashtra(Kharadi)",6-11,"NLP, Natural Language Processing, Keras, Machine Learning, Python, Data, Machine, Processing",Primary skills: . Machine learning / advanced analytics experience 6+ NLP solution buil...
540,VP Data Scientist,Locomo Hospitality,"Hybrid - Pimpri-Chinchwad, Maharashtra, Pune, Maharashtra",14-24,"Hadoop, Api Gateway, Data Engineering, Artificial Intelligence, Bigdata Technologies, Machine Learning, Devops, Data Science",Note : These are Diversity centric hiring thus we are preferring Female applicantsExper...
541,"Hiring Data Scientist (M.Tech / PHD ) - Product MNC, Kharadi, Pune",Peoplefy Infosolutions,"Hybrid - Pune, Maharashtra",8-13,"Natural Language Processing, deep learning, sentiment analysis, Analysis, Languages, Processing, Data, Process","Greetings from Peoplefy Info-solutions, We are hiring for one of our esteemed clients w..."
542,"Hiring Data Scientist (M.Tech / PHD ) - Product MNC, Kharadi, Pune",Peoplefy Infosolutions,"Hybrid - Pune, Maharashtra",8-13,"Natural Language Processing, deep learning, sentiment analysis, Process, Analysis, Data, Hiring, Languages",Required:8+ years of overall machine learning/advanced analytics experience with consid...
543,Urgent Opening For Data Scientist,Peoplefy Infosolutions,"Hybrid - Pune, Maharashtra",8-13,"Natural Language Processing, deep learning, sentiment analysis, Process, Analysis, Data, Languages, Processing",10+ years of overall machine learning / advanced analytics experience with considerable...
544,Technical Lead - Data Scientists,Datametica,Hybrid - Pune(Karegaon),5-8,"Data Science, Natural Language Processing, Data Mining, Machine Learning, Deep Learning, nlp, Data, Machine",Location: India (Pune)Experience: 8 to 12 YearsWe at Datametica Solutions Private Limit...
545,Team Member,Axis Asset Management Company Limited,Mumbai,3-5,"Telecom, Business improvement, Automation, Bfsi, Analytical, Machine learning, FMCG, Analytics","Experience: 2+ years of work experience related to Data Science/ Analytics in BFSI, FMC..."
546,Data Scientist,Axis Asset Management Company Limited,Mumbai,12-18,"Operations research, Team leading, Sales operations, Project management, Machine learning, data governance, Data quality, data integrity","Bachelor s degree in quantitative disciplines (Statistics, Engineering, Operations Rese..."
